,run,FolderName,Env,SampleID,Bat,Cow,Human,Unknown,Bat_std,Cow_std,Human_std,Unknown_std
0,3,Human_1Sources_DrawNo6_r3,Human_1Sources_DrawNo6,PO-18-09-17,0.0,5e-05,0.5526500000000001,0.4473,0.0,0.00015,0.0107029201622734,0.0107079409785448
1,3,Human_1Sources_DrawNo6_r3,Human_1Sources_DrawNo6,PO-12-11-18,0.0,0.0,0.6457,0.3542999999999999,0.0,0.0,0.0055776339069537,0.0055776339069537
2,3,Human_1Sources_DrawNo6_r3,Human_1Sources_DrawNo6,PO-18-03-19,0.0,0.0,0.5822499999999999,0.41775,0.0,0.0,0.0058917314942213,0.0058917314942213
3,3,Human_1Sources_DrawNo6_r3,Human_1Sources_DrawNo6,PO-12-03-18,0.0,0.0,0.7898999999999999,0.2101,0.0,0.0,0.0067186308128963,0.0067186308128963
0,4,Human_1Sources_DrawNo6_r4,Human_1Sources_DrawNo6,PO-18-09-17,0.0,0.0,0.54335,0.45665,0.0,0.0,0.0086372738754771,0.0086372738754771
1,4,Human_1Sources_DrawNo6_r4,Human_1Sources_DrawNo6,PO-12-11-18,0.0,0.0,0.64375,0.35625,0.0,0.0,0.0082621123207083,0.0082621123207083
2,4,Human_1Sources_DrawNo6_r4,Human_1Sources_DrawNo6,PO-18-03-19,0.0,0.0,0.5794,0.4206,0.0,0.0,0.010846197490365,0.0108461974903649
3,4,Human_1Sources_DrawNo6_r4,Human_1Sources_DrawNo6,PO-12-03-18,0.0,0.0,0.788,0.212,0.0,0.0,0.0029154759474226,0.0029154759474226
0,5,Human_1Sources_DrawNo6_r5,Human_1Sources_DrawNo6,PO-18-09-17,0.0,0.0,0.54715,0.45285,0.0,0.0,0.0058225853364291,0.0058225853364291
1,5,Human_1Sources_DrawNo6_r5,Human_1Sources_DrawNo6,PO-12-11-18,0.0,0.0,0.6413499999999999,0.35865,0.0,0.0,0.0069787176472472,0.0069787176472472
2,5,Human_1Sources_DrawNo6_r5,Human_1Sources_DrawNo6,PO-18-03-19,0.0,0.0,0.5802,0.4198,0.0,0.0,0.0072498275841567,0.0072498275841567
3,5,Human_1Sources_DrawNo6_r5,Human_1Sources_DrawNo6,PO-12-03-18,5e-05,0.0,0.784,0.21595,0.00015,0.0,0.0087263967363397,0.0087391361129118
0,1,Human_1Sources_DrawNo7_r1,Human_1Sources_DrawNo7,PO-18-09-17,0.0,0.0001,0.5498999999999999,0.45,0.0,0.0002,0.0105754432531218,0.0104904718673661
1,1,Human_1Sources_DrawNo7_r1,Human_1Sources_DrawNo7,PO-12-11-18,0.0,0.0,0.64855,0.3514499999999999,0.0,0.0,0.0075909485573279,0.0075909485573279
2,1,Human_1Sources_DrawNo7_r1,Human_1Sources_DrawNo7,PO-18-03-19,0.0,0.0001,0.5791999999999999,0.4207000000000001,0.0,0.0002,0.0082498484834571,0.0082437855382099
3,1,Human_1Sources_DrawNo7_r1,Human_1Sources_DrawNo7,PO-12-03-18,5e-05,0.0,0.78715,0.2128,0.00015,0.0,0.0055724770075793,0.0055999999999999
0,2,Human_1Sources_DrawNo7_r2,Human_1Sources_DrawNo7,PO-18-09-17,0.0,0.0,0.542,0.4579999999999999,0.0,0.0,0.0157496031696039,0.0157496031696039
1,2,Human_1Sources_DrawNo7_r2,Human_1Sources_DrawNo7,PO-12-11-18,0.0,0.0,0.6428,0.3572,0.0,0.0,0.0055865910893853,0.0055865910893853
2,2,Human_1Sources_DrawNo7_r2,Human_1Sources_DrawNo7,PO-18-03-19,0.0,5e-05,0.5810999999999998,0.4188499999999999,0.0,0.00015,0.003548238999842,0.0035989581825856
3,2,Human_1Sources_DrawNo7_r2,Human_1Sources_DrawNo7,PO-12-03-18,0.0,0.0,0.7845500000000001,0.2154499999999999,0.0,0.0,0.0026594172293944,0.0026594172293944
0,3,Human_1Sources_DrawNo7_r3,Human_1Sources_DrawNo7,PO-18-09-17,0.0,0.0,0.5458500000000001,0.45415,0.0,0.0,0.0133623538345607,0.0133623538345607
1,3,Human_1Sources_DrawNo7_r3,Human_1Sources_DrawNo7,PO-12-11-18,5e-05,0.0,0.6426000000000001,0.3573499999999999,0.00015,0.0,0.005458021619598,0.0055454936660319
2,3,Human_1Sources_DrawNo7_r3,Human_1Sources_DrawNo7,PO-18-03-19,0.0,0.0,0.5796499999999999,0.42035,0.0,0.0,0.009319468868986,0.009319468868986
3,3,Human_1Sources_DrawNo7_r3,Human_1Sources_DrawNo7,PO-12-03-18,0.0,0.0,0.78695,0.21305,0.0,0.0,0.0058414467386085,0.0058414467386085
0,4,Human_1Sources_DrawNo7_r4,Human_1Sources_DrawNo7,PO-18-09-17,0.0,0.0,0.5468999999999999,0.4531,0.0,0.0,0.011774548823628,0.011774548823628
1,4,Human_1Sources_DrawNo7_r4,Human_1Sources_DrawNo7,PO-12-11-18,0.0,0.0,0.6422,0.3577999999999999,0.0,0.0,0.0093413061185253,0.0093413061185254
2,4,Human_1Sources_DrawNo7_r4,Human_1Sources_DrawNo7,PO-18-03-19,0.0,0.0,0.57885,0.4211500000000001,0.0,0.0,0.0104404262365097,0.0104404262365096
3,4,Human_1Sources_DrawNo7_r4,Human_1Sources_DrawNo7,PO-12-03-18,0.0,0.0,0.78615,0.2138499999999999,0.0,0.0,0.0052822817039609,0.0052822817039608
0,5,Human_1Sources_DrawNo7_r5,Human_1Sources_DrawNo7,PO-18-09-17,0.0,0.0,0.5445,0.4554999999999999,0.0,0.0,0.0066558245169175,0.0066558245169175
1,5,Human_1Sources_DrawNo7_r5,Human_1Sources_DrawNo7,PO-12-11-18,0.0,0.0,0.6428499999999999,0.3571499999999999,0.0,0.0,0.0065308881478708,0.0065308881478708
2,5,Human_1Sources_DrawNo7_r5,Human_1Sources_DrawNo7,PO-18-03-19,0.0,5.000000000000001e-05,0.57965,0.4202999999999999,0.0,0.00015,0.0108996559578731,0.0109480591887329
3,5,Human_1Sources_DrawNo7_r5,Human_1Sources_DrawNo7,PO-12-03-18,0.0,0.0,0.78525,0.21475,0.0,0.0,0.0077014609003746,0.0077014609003746
0,1,Human_1Sources_DrawNo8_r1,Human_1Sources_DrawNo8,PO-18-09-17,0.0,0.0,0.4449999999999999,0.5549999999999999,0.0,0.0,0.0157670542588018,0.0157670542588017
1,1,Human_1Sources_DrawNo8_r1,Human_1Sources_DrawNo8,PO-14-05-18,5.000000000000001e-05,0.0,0.6484,0.35155,0.00015,0.0,0.0085667963673709,0.0085511695106575
2,1,Human_1Sources_DrawNo8_r1,Human_1Sources_DrawNo8,PO-12-11-18,0.0,0.0,0.4906499999999999,0.5093500000000001,0.0,0.0,0.0118428248319393,0.0118428248319393
3,1,Human_1Sources_DrawNo8_r1,Human_1Sources_DrawNo8,PO-12-03-18,0.0,0.0,0.8106,0.1894,0.0,0.0,0.0076804947757289,0.0076804947757289
0,2,Human_1Sources_DrawNo8_r2,Human_1Sources_DrawNo8,PO-18-09-17,0.0,0.0,0.4467,0.5532999999999999,0.0,0.0,0.0141883755236461,0.0141883755236461
1,2,Human_1Sources_DrawNo8_r2,Human_1Sources_DrawNo8,PO-14-05-18,0.0,0.0,0.6576500000000001,0.34235,0.0,0.0,0.0094261604060189,0.0094261604060189
2,2,Human_1Sources_DrawNo8_r2,Human_1Sources_DrawNo8,PO-12-11-18,0.0,0.0,0.4913000000000001,0.5086999999999999,0.0,0.0,0.0122702893201423,0.0122702893201423
3,2,Human_1Sources_DrawNo8_r2,Human_1Sources_DrawNo8,PO-12-03-18,0.0,0.0,0.8064499999999999,0.19355,0.0,0.0,0.009592835868501,0.009592835868501
0,3,Human_1Sources_DrawNo8_r3,Human_1Sources_DrawNo8,PO-18-09-17,5e-05,0.0,0.4387,0.56125,0.00015,0.0,0.0122008196445976,0.0122091154470747
1,3,Human_1Sources_DrawNo8_r3,Human_1Sources_DrawNo8,PO-14-05-18,0.0,0.0,0.6537,0.3463,0.0,0.0,0.0065696270822627,0.0065696270822627
2,3,Human_1Sources_DrawNo8_r3,Human_1Sources_DrawNo8,PO-12-11-18,0.0,0.0,0.4911,0.5088999999999999,0.0,0.0,0.0095885348202944,0.0095885348202945
3,3,Human_1Sources_DrawNo8_r3,Human_1Sources_DrawNo8,PO-12-03-18,0.0,0.0,0.8154,0.1846,0.0,0.0,0.0053141321022345,0.0053141321022345
0,4,Human_1Sources_DrawNo8_r4,Human_1Sources_DrawNo8,PO-18-09-17,0.0,0.0,0.44575,0.55425,0.0,0.0,0.012221395174038,0.012221395174038
1,4,Human_1Sources_DrawNo8_r4,Human_1Sources_DrawNo8,PO-14-05-18,0.0,0.0,0.6534,0.3466,0.0,0.0,0.0101828286836222,0.0101828286836222
2,4,Human_1Sources_DrawNo8_r4,Human_1Sources_DrawNo8,PO-12-11-18,0.0,0.0,0.48705,0.5129500000000001,0.0,0.0,0.012655927465026,0.012655927465026
3,4,Human_1Sources_DrawNo8_r4,Human_1Sources_DrawNo8,PO-12-03-18,0.0,0.0,0.8068,0.1932,0.0,0.0,0.0062697687357668,0.0062697687357668
0,5,Human_1Sources_DrawNo8_r5,Human_1Sources_DrawNo8,PO-18-09-17,0.0,0.0,0.4490999999999999,0.5509000000000001,0.0,0.0,0.0147949315645595,0.0147949315645595
1,5,Human_1Sources_DrawNo8_r5,Human_1Sources_DrawNo8,PO-14-05-18,0.0,0.0,0.6500000000000001,0.35,0.0,0.0,0.0074464756764525,0.0074464756764525
2,5,Human_1Sources_DrawNo8_r5,Human_1Sources_DrawNo8,PO-12-11-18,0.0,0.0,0.4858499999999999,0.51415,0.0,0.0,0.0181522037229643,0.0181522037229643
3,5,Human_1Sources_DrawNo8_r5,Human_1Sources_DrawNo8,PO-12-03-18,0.0,0.0,0.8100999999999999,0.1899,0.0,0.0,0.0061554853586049,0.0061554853586049
0,1,Human_1Sources_DrawNo9_r1,Human_1Sources_DrawNo9,PO-18-09-17,0.0,0.0,0.5443,0.4557000000000001,0.0,0.0,0.0085796270315206,0.0085796270315206
1,1,Human_1Sources_DrawNo9_r1,Human_1Sources_DrawNo9,PO-12-11-18,0.0,0.0,0.64405,0.35595,0.0,0.0,0.0062707655035091,0.0062707655035091
2,1,Human_1Sources_DrawNo9_r1,Human_1Sources_DrawNo9,PO-18-03-19,0.0,0.0,0.57915,0.42085,0.0,0.0,0.0086227895718265,0.0086227895718265
3,1,Human_1Sources_DrawNo9_r1,Human_1Sources_DrawNo9,PO-12-03-18,0.0,0.0,0.7812999999999999,0.2187,0.0,0.0,0.0047233462714478,0.0047233462714478
0,2,Human_1Sources_DrawNo9_r2,Human_1Sources_DrawNo9,PO-18-09-17,0.0,0.0,0.5388,0.4611999999999999,0.0,0.0,0.0160268524670317,0.0160268524670316
1,2,Human_1Sources_DrawNo9_r2,Human_1Sources_DrawNo9,PO-12-11-18,5.000000000000001e-05,0.0,0.64625,0.3537,0.00015,0.0,0.0071072146442892,0.0070823724838503
2,2,Human_1Sources_DrawNo9_r2,Human_1Sources_DrawNo9,PO-18-03-19,0.0,0.0,0.58275,0.4172499999999999,0.0,0.0,0.0076689308250889,0.0076689308250889
3,2,Human_1Sources_DrawNo9_r2,Human_1Sources_DrawNo9,PO-12-03-18,0.0,0.0,0.7845500000000001,0.21545,0.0,0.0,0.0065819829838734,0.0065819829838734
0,3,Human_1Sources_DrawNo9_r3,Human_1Sources_DrawNo9,PO-18-09-17,0.0,0.0,0.5449499999999999,0.45505,0.0,0.0,0.0123742676550978,0.0123742676550978
1,3,Human_1Sources_DrawNo9_r3,Human_1Sources_DrawNo9,PO-12-11-18,0.0,0.0,0.64585,0.3541499999999999,0.0,0.0,0.0064344774457604,0.0064344774457604
2,3,Human_1Sources_DrawNo9_r3,Human_1Sources_DrawNo9,PO-18-03-19,0.0,0.0,0.579,0.4209999999999999,0.0,0.0,0.009184225606985,0.009184225606985
3,3,Human_1Sources_DrawNo9_r3,Human_1Sources_DrawNo9,PO-12-03-18,0.0,0.0,0.7879500000000002,0.21205,0.0,0.0,0.0039525308347943,0.0039525308347943
0,4,Human_1Sources_DrawNo9_r4,Human_1Sources_DrawNo9,PO-18-09-17,0.0,0.0,0.5389000000000002,0.4610999999999999,0.0,0.0,0.0134885136319759,0.0134885136319759
1,4,Human_1Sources_DrawNo9_r4,Human_1Sources_DrawNo9,PO-12-11-18,0.0,0.0,0.64625,0.35375,0.0,0.0,0.0047710061831861,0.0047710061831861
2,4,Human_1Sources_DrawNo9_r4,Human_1Sources_DrawNo9,PO-18-03-19,0.0,0.0,0.5808,0.4191999999999999,0.0,0.0,0.0074168726563154,0.0074168726563154
3,4,Human_1Sources_DrawNo9_r4,Human_1Sources_DrawNo9,PO-12-03-18,0.0,0.0,0.7817999999999999,0.2182,0.0,0.0,0.0074168726563154,0.0074168726563154
0,5,Human_1Sources_DrawNo9_r5,Human_1Sources_DrawNo9,PO-18-09-17,0.0,0.0,0.5453500000000001,0.45465,0.0,0.0,0.0060541308211831,0.0060541308211831
1,5,Human_1Sources_DrawNo9_r5,Human_1Sources_DrawNo9,PO-12-11-18,0.0,0.0,0.64395,0.35605,0.0,0.0,0.0054518345536158,0.0054518345536158
2,5,Human_1Sources_DrawNo9_r5,Human_1Sources_DrawNo9,PO-18-03-19,0.0,0.0,0.5794,0.4206,0.0,0.0,0.0085082313085623,0.0085082313085623
3,5,Human_1Sources_DrawNo9_r5,Human_1Sources_DrawNo9,PO-12-03-18,0.0,0.0,0.7845,0.2155,0.0,0.0,0.0049799598391954,0.0049799598391954
0,1,Human_1Sources_DrawNo10_r1,Human_1Sources_DrawNo10,PO-14-05-18,0.0,5e-05,0.64525,0.3547,0.0,0.00015,0.0098240775648403,0.0098848368727055
1,1,Human_1Sources_DrawNo10_r1,Human_1Sources_DrawNo10,PO-12-11-18,0.0,0.0,0.6477,0.3523,0.0,0.0,0.0068745908969188,0.0068745908969188
2,1,Human_1Sources_DrawNo10_r1,Human_1Sources_DrawNo10,PO-18-03-19,0.0,0.0,0.43215,0.56785,0.0,0.0,0.0146612584725868,0.0146612584725868
3,1,Human_1Sources_DrawNo10_r1,Human_1Sources_DrawNo10,PO-12-03-18,0.0,0.0,0.6799,0.3201,0.0,0.0,0.0069992856778388,0.0069992856778388
0,2,Human_1Sources_DrawNo10_r2,Human_1Sources_DrawNo10,PO-14-05-18,0.0,0.0,0.6574500000000001,0.3425499999999999,0.0,0.0,0.0058328809348382,0.0058328809348382
1,2,Human_1Sources_DrawNo10_r2,Human_1Sources_DrawNo10,PO-12-11-18,0.0,0.0,0.6503499999999999,0.3496499999999999,0.0,0.0,0.0081364918730371,0.0081364918730371
2,2,Human_1Sources_DrawNo10_r2,Human_1Sources_DrawNo10,PO-18-03-19,0.0,0.0,0.4301999999999999,0.5698000000000001,0.0,0.0,0.010731262740237,0.010731262740237
3,2,Human_1Sources_DrawNo10_r2,Human_1Sources_DrawNo10,PO-12-03-18,0.0,0.0,0.6804500000000001,0.31955,0.0,0.0,0.0074109715962213,0.0074109715962213
0,3,Human_1Sources_DrawNo10_r3,Human_1Sources_DrawNo10,PO-14-05-18,0.0,5e-05,0.6584000000000001,0.34155,0.0,0.00015,0.0102220350224404,0.0101868788154173
1,3,Human_1Sources_DrawNo10_r3,Human_1Sources_DrawNo10,PO-12-11-18,0.0,0.0,0.6413999999999999,0.3586,0.0,0.0,0.0137491817938377,0.0137491817938377
2,3,Human_1Sources_DrawNo10_r3,Human_1Sources_DrawNo10,PO-18-03-19,0.0,0.0,0.4295,0.5705,0.0,0.0,0.0103101891350256,0.0103101891350256
3,3,Human_1Sources_DrawNo10_r3,Human_1Sources_DrawNo10,PO-12-03-18,0.0,0.0,0.68335,0.31665,0.0,0.0,0.0085030876744862,0.0085030876744862
0,4,Human_1Sources_DrawNo10_r4,Human_1Sources_DrawNo10,PO-14-05-18,0.0,0.0,0.6499,0.3500999999999999,0.0,0.0,0.0094175368329515,0.0094175368329515
1,4,Human_1Sources_DrawNo10_r4,Human_1Sources_DrawNo10,PO-12-11-18,0.0,0.0,0.6489,0.3510999999999999,0.0,0.0,0.0063395583442381,0.0063395583442381
2,4,Human_1Sources_DrawNo10_r4,Human_1Sources_DrawNo10,PO-18-03-19,5e-05,0.0,0.4321,0.56785,0.00015,0.0,0.0108161915663508,0.01077044567323
3,4,Human_1Sources_DrawNo10_r4,Human_1Sources_DrawNo10,PO-12-03-18,5e-05,0.0,0.6801999999999999,0.31975,0.00015,0.0,0.0084652229740273,0.008420956002735
0,5,Human_1Sources_DrawNo10_r5,Human_1Sources_DrawNo10,PO-14-05-18,0.0,0.0,0.65195,0.3480499999999999,0.0,0.0,0.0042979646345683,0.0042979646345683
1,5,Human_1Sources_DrawNo10_r5,Human_1Sources_DrawNo10,PO-12-11-18,0.0,0.0,0.64815,0.35185,0.0,0.0,0.0059876957170517,0.0059876957170517
2,5,Human_1Sources_DrawNo10_r5,Human_1Sources_DrawNo10,PO-18-03-19,0.0,0.0,0.4362999999999999,0.5637000000000001,0.0,0.0,0.012508397179495,0.012508397179495
3,5,Human_1Sources_DrawNo10_r5,Human_1Sources_DrawNo10,PO-12-03-18,0.0,0.0,0.6781,0.3219,0.0,0.0,0.005877074101966,0.005877074101966
0,1,Human_2Sources_DrawNo1_r1,Human_2Sources_DrawNo1,PO-18-09-17,0.0,0.0,0.4715999999999999,0.5284000000000001,0.0,0.0,0.0094361008896683,0.0094361008896683
1,1,Human_2Sources_DrawNo1_r1,Human_2Sources_DrawNo1,PO-14-05-18,0.0,0.0,0.67135,0.32865,0.0,0.0,0.0045719251962384,0.0045719251962384
2,1,Human_2Sources_DrawNo1_r1,Human_2Sources_DrawNo1,PO-18-03-19,0.0,0.0,0.5134500000000001,0.4865499999999999,0.0,0.0,0.0080884176450032,0.0080884176450032
0,2,Human_2Sources_DrawNo1_r2,Human_2Sources_DrawNo1,PO-18-09-17,0.0,0.0,0.46855,0.5314500000000001,0.0,0.0,0.0079732364821319,0.0079732364821319
1,2,Human_2Sources_DrawNo1_r2,Human_2Sources_DrawNo1,PO-14-05-18,0.0,0.0,0.67145,0.32855,0.0,0.0,0.0108223149094821,0.0108223149094821
2,2,Human_2Sources_DrawNo1_r2,Human_2Sources_DrawNo1,PO-18-03-19,0.0,5e-05,0.53455,0.4654,0.0,0.00015,0.01479096007702,0.0148168822631483
0,3,Human_2Sources_DrawNo1_r3,Human_2Sources_DrawNo1,PO-18-09-17,0.0,0.0,0.4761499999999999,0.5238499999999999,0.0,0.0,0.0125200838655337,0.0125200838655338
1,3,Human_2Sources_DrawNo1_r3,Human_2Sources_DrawNo1,PO-14-05-18,0.0,0.0,0.6731,0.3269,0.0,0.0,0.0063749509802036,0.0063749509802036
2,3,Human_2Sources_DrawNo1_r3,Human_2Sources_DrawNo1,PO-18-03-19,0.0,0.0,0.51675,0.4832499999999999,0.0,0.0,0.0130331308594673,0.0130331308594673
0,4,Human_2Sources_DrawNo1_r4,Human_2Sources_DrawNo1,PO-18-09-17,0.0,0.0,0.4542499999999999,0.5457500000000001,0.0,0.0,0.0125523902106331,0.0125523902106331
1,4,Human_2Sources_DrawNo1_r4,Human_2Sources_DrawNo1,PO-14-05-18,0.0,0.0,0.67085,0.32915,0.0,0.0,0.0037419914484135,0.0037419914484135
2,4,Human_2Sources_DrawNo1_r4,Human_2Sources_DrawNo1,PO-18-03-19,0.0,0.0,0.52195,0.47805,0.0,0.0,0.0128480543274069,0.0128480543274069
0,5,Human_2Sources_DrawNo1_r5,Human_2Sources_DrawNo1,PO-18-09-17,0.0,0.0,0.4669999999999999,0.533,0.0,0.0,0.0102347447452293,0.0102347447452293
1,5,Human_2Sources_DrawNo1_r5,Human_2Sources_DrawNo1,PO-14-05-18,0.0,0.0,0.6889500000000001,0.31105,0.0,0.0,0.0055742712528186,0.0055742712528186
2,5,Human_2Sources_DrawNo1_r5,Human_2Sources_DrawNo1,PO-18-03-19,0.0,0.0,0.52035,0.4796499999999999,0.0,0.0,0.011034151530589,0.0110341515305889
0,1,Human_2Sources_DrawNo2_r1,Human_2Sources_DrawNo2,PO-18-09-17,0.0,0.0,0.5323499999999999,0.46765,0.0,0.0,0.0122414255705779,0.0122414255705779
1,1,Human_2Sources_DrawNo2_r1,Human_2Sources_DrawNo2,PO-18-03-19,0.0,0.0,0.55375,0.44625,0.0,0.0,0.0108333974357077,0.0108333974357077
2,1,Human_2Sources_DrawNo2_r1,Human_2Sources_DrawNo2,PO-12-03-18,0.0,0.0,0.7568,0.2432,0.0,0.0,0.0059674114991342,0.0059674114991342
0,2,Human_2Sources_DrawNo2_r2,Human_2Sources_DrawNo2,PO-18-09-17,0.0,5e-05,0.56155,0.4384,0.0,0.00015,0.0073567995759025,0.0073986485252375
1,2,Human_2Sources_DrawNo2_r2,Human_2Sources_DrawNo2,PO-18-03-19,0.0,0.0,0.57755,0.4224499999999999,0.0,0.0,0.0121582276668929,0.0121582276668928
2,2,Human_2Sources_DrawNo2_r2,Human_2Sources_DrawNo2,PO-12-03-18,0.0,0.0,0.7917000000000001,0.2082999999999999,0.0,0.0,0.0087412813706,0.0087412813706
0,3,Human_2Sources_DrawNo2_r3,Human_2Sources_DrawNo2,PO-18-09-17,0.0,0.0,0.53285,0.4671499999999999,0.0,0.0,0.0111960930685663,0.0111960930685663
1,3,Human_2Sources_DrawNo2_r3,Human_2Sources_DrawNo2,PO-18-03-19,0.0,0.0,0.57345,0.42655,0.0,0.0,0.009040049778624,0.009040049778624
2,3,Human_2Sources_DrawNo2_r3,Human_2Sources_DrawNo2,PO-12-03-18,0.0,0.0,0.74585,0.25415,0.0,0.0,0.0047331279298155,0.0047331279298155
0,4,Human_2Sources_DrawNo2_r4,Human_2Sources_DrawNo2,PO-18-09-17,0.0,0.0,0.5402,0.4598000000000001,0.0,0.0,0.0100354372102066,0.0100354372102066
1,4,Human_2Sources_DrawNo2_r4,Human_2Sources_DrawNo2,PO-18-03-19,0.0,0.0,0.53015,0.46985,0.0,0.0,0.0116534329705885,0.0116534329705885
2,4,Human_2Sources_DrawNo2_r4,Human_2Sources_DrawNo2,PO-12-03-18,0.0,0.0,0.7722000000000001,0.2277999999999999,0.0,0.0,0.0045727453460694,0.0045727453460694
0,5,Human_2Sources_DrawNo2_r5,Human_2Sources_DrawNo2,PO-18-09-17,0.0,0.0,0.56575,0.4342499999999999,0.0,0.0,0.0162145767752353,0.0162145767752353
1,5,Human_2Sources_DrawNo2_r5,Human_2Sources_DrawNo2,PO-18-03-19,5e-05,0.0,0.5465,0.4534499999999999,0.00015,0.0,0.0128627368782852,0.012900484487026
2,5,Human_2Sources_DrawNo2_r5,Human_2Sources_DrawNo2,PO-12-03-18,0.0,0.0,0.76065,0.23935,0.0,0.0,0.0071275872495536,0.0071275872495536
0,1,Human_2Sources_DrawNo3_r1,Human_2Sources_DrawNo3,PO-18-09-17,0.0,0.0,0.5341499999999999,0.46585,0.0,0.0,0.0070747791484964,0.0070747791484964
1,1,Human_2Sources_DrawNo3_r1,Human_2Sources_DrawNo3,PO-12-11-18,0.0,0.0,0.6482,0.3518,0.0,0.0,0.0067756918465939,0.0067756918465939
2,1,Human_2Sources_DrawNo3_r1,Human_2Sources_DrawNo3,PO-18-03-19,5e-05,0.0,0.6188999999999999,0.38105,0.00015,0.0,0.0108461974903649,0.0107644089480101
0,2,Human_2Sources_DrawNo3_r2,Human_2Sources_DrawNo3,PO-18-09-17,0.0,0.0,0.49225,0.5077499999999999,0.0,0.0,0.0051635743434175,0.0051635743434175
1,2,Human_2Sources_DrawNo3_r2,Human_2Sources_DrawNo3,PO-12-11-18,0.0,0.0,0.6469999999999999,0.3529999999999999,0.0,0.0,0.0077910204723129,0.0077910204723129
2,2,Human_2Sources_DrawNo3_r2,Human_2Sources_DrawNo3,PO-18-03-19,0.0,0.0,0.63215,0.3678499999999999,0.0,0.0,0.0071135434208276,0.0071135434208276
0,3,Human_2Sources_DrawNo3_r3,Human_2Sources_DrawNo3,PO-18-09-17,0.0,0.0,0.5034000000000001,0.4966,0.0,0.0,0.0109105453575886,0.0109105453575886
1,3,Human_2Sources_DrawNo3_r3,Human_2Sources_DrawNo3,PO-12-11-18,5e-05,0.0,0.6443999999999999,0.3555499999999999,0.00015,0.0,0.0067815927332743,0.0068244047359458
2,3,Human_2Sources_DrawNo3_r3,Human_2Sources_DrawNo3,PO-18-03-19,0.0,0.0,0.6264500000000001,0.3735499999999999,0.0,0.0,0.0130335144914946,0.0130335144914946
0,4,Human_2Sources_DrawNo3_r4,Human_2Sources_DrawNo3,PO-18-09-17,0.0,0.0,0.5431000000000001,0.4568999999999999,0.0,0.0,0.0090824005637276,0.0090824005637276
1,4,Human_2Sources_DrawNo3_r4,Human_2Sources_DrawNo3,PO-12-11-18,0.0,0.0,0.65225,0.34775,0.0,0.0,0.0074102968901387,0.0074102968901387
2,4,Human_2Sources_DrawNo3_r4,Human_2Sources_DrawNo3,PO-18-03-19,0.0,0.0,0.6156,0.3843999999999999,0.0,0.0,0.0084728979694081,0.0084728979694081
0,5,Human_2Sources_DrawNo3_r5,Human_2Sources_DrawNo3,PO-18-09-17,0.0,0.0,0.536,0.4639999999999999,0.0,0.0,0.0052105661880452,0.0052105661880451
1,5,Human_2Sources_DrawNo3_r5,Human_2Sources_DrawNo3,PO-12-11-18,0.0,0.0,0.6461499999999999,0.3538499999999999,0.0,0.0,0.0045169126624277,0.0045169126624277
2,5,Human_2Sources_DrawNo3_r5,Human_2Sources_DrawNo3,PO-18-03-19,5e-05,0.0,0.6158500000000001,0.3841,0.00015,0.0,0.0094499999999999,0.0094546284961388
0,1,Human_2Sources_DrawNo4_r1,Human_2Sources_DrawNo4,PO-18-09-17,0.0,0.0,0.4582499999999999,0.5417500000000001,0.0,0.0,0.0125961303581695,0.0125961303581695
1,1,Human_2Sources_DrawNo4_r1,Human_2Sources_DrawNo4,PO-14-05-18,0.0,0.0,0.772,0.228,0.0,0.0,0.0058309518948452,0.0058309518948452
2,1,Human_2Sources_DrawNo4_r1,Human_2Sources_DrawNo4,PO-12-11-18,5e-05,0.0,0.6112,0.38875,0.00015,0.0,0.0084118963379252,0.0084535495503368
0,2,Human_2Sources_DrawNo4_r2,Human_2Sources_DrawNo4,PO-18-09-17,0.0,0.0,0.43875,0.56125,0.0,0.0,0.0091111195799418,0.0091111195799418
1,2,Human_2Sources_DrawNo4_r2,Human_2Sources_DrawNo4,PO-14-05-18,0.0,0.0,0.7613,0.2386999999999999,0.0,0.0,0.0053581713298475,0.0053581713298475
2,2,Human_2Sources_DrawNo4_r2,Human_2Sources_DrawNo4,PO-12-11-18,0.0,0.0,0.6155000000000002,0.3844999999999999,0.0,0.0,0.0105261578935526,0.0105261578935526
0,3,Human_2Sources_DrawNo4_r3,Human_2Sources_DrawNo4,PO-18-09-17,0.0,0.0,0.46385,0.53615,0.0,0.0,0.0095369020127083,0.0095369020127083
1,3,Human_2Sources_DrawNo4_r3,Human_2Sources_DrawNo4,PO-14-05-18,0.0,0.0,0.7773999999999999,0.2226,0.0,0.0,0.004482186966203,0.0044821869662029
2,3,Human_2Sources_DrawNo4_r3,Human_2Sources_DrawNo4,PO-12-11-18,0.0,0.0,0.6395,0.3604999999999999,0.0,0.0,0.0088628437874081,0.0088628437874082
0,4,Human_2Sources_DrawNo4_r4,Human_2Sources_DrawNo4,PO-18-09-17,0.0,0.0,0.4529500000000001,0.5470500000000001,0.0,0.0,0.0084096670564297,0.0084096670564297
1,4,Human_2Sources_DrawNo4_r4,Human_2Sources_DrawNo4,PO-14-05-18,0.0,0.0,0.7820500000000001,0.21795,0.0,0.0,0.0058285933122838,0.0058285933122838
2,4,Human_2Sources_DrawNo4_r4,Human_2Sources_DrawNo4,PO-12-11-18,0.0,0.0,0.6186999999999999,0.3813,0.0,0.0,0.0088887569434651,0.0088887569434651
